attempt_id,inv_at,attempt_end,attempt_start, day_diff ,attempt_time,attempt_ct,out_of_window_seconds,network_disconnect_seconds,window_exit_ct,copy_paste_ct,q1-time_taken,q2-time_taken,q3-time_taken,q4-time_taken,q5-time_taken,q6-time_taken,q7-time_taken,q8-time_taken,q9-time_taken,q10-time_taken,q11-time_taken,q12-time_taken,q13-time_taken,q14-time_taken,q13-testcase_passed,q14-testcase_passed,q2-testcase_time,q3-testcase_time,q4-testcase_time,q5-testcase_time,q6-testcase_time,q7-testcase_time,q8-testcase_time,q9-testcase_time,q10-testcase_time,q11-testcase_time,q12-testcase_time,q13-testcase_time,q14-testcase_time,score_pct,pass
73032668,3/31/2030 20:29,6/4/2043 19:35,12/17/2040 9:27, 899.00 ,280243,1,228465,204651,57,0,10069,5950,2570,2956,3258,6756,6139,4834,2228,2489,5532,3289,9297,8875,1,1,0.117072,0.022361,0.016142,0.078701,0.012576,0.099529,0.070035,0.094515,0.033203,0.128848,0.042336,0.024603,0.033722,1,1
73032544,3/9/2030 22:06,5/15/2043 17:57,11/29/2040 16:14, 897.00 ,285460,1,215583,158937,108,0,1829,18788,2377,13362,2916,10106,2775,5902,6711,2077,9704,3609,25139,19876,1,1,0.039566,0.109431,0.2874,0.07707,0.322578,0.015686,0.415154,0.129583,0.035096,0.015223,0.027841,0.085326,0.130922,1,1
67603648,2/15/2030 23:43,4/25/2043 16:19,11/11/2040 23:01, 895.00 ,193905,1,57920,150121,17,0,158,12987,6644,1894,6744,1663,353,747,3300,191,440,3897,1418,3239,1,1,0.089938,0.145302,0.612603,0.056999,0.043037,0.019076,0.036759,0.108803,0.045369,0.041155,0.018993,0.070667,0.162587,1,1
67603440,1/25/2030 1:20,3/16/2043 13:03,10/7/2040 12:35, 890.00 ,189908,1,149924,142425,27,0,316,1260,1277,6618,491,5048,673,13196,3151,1194,237,1166,7354,5411,1,1,0.043853,0.057885,0.092676,0.0376,0.099386,0.300733,0.023012,0.024629,0.049371,0.048691,0.104595,0.086238,0.016712,1,1
67603314,1/3/2030 2:57,2/24/2043 11:25,9/19/2040 19:22, 888.00 ,18631,1,3548,202,42,0,94,2294,587,344,388,1501,397,3727,1562,946,731,818,2979,1897,1,1,0.011983,0.038241,0.187622,0.018122,0.031277,0.029714,0.033159,0.035085,0.113818,0.01805,0.048237,0.13458,0.056318,1,1
67603500,12/12/2029 4:34,1/15/2043 8:09,8/15/2040 8:56, 883.00 ,32539,1,2324,214,15,0,497,3143,891,2785,3804,1392,2030,2024,3109,961,1130,1240,5211,3944,1,1,0.01809,0.598186,0.09313,0.016711,0.05499,0.454114,0.169934,0.052241,0.3805,0.088903,0.054591,0.110218,0.09989,1,1
67603716,11/20/2029 6:11,12/26/2042 6:31,7/28/2040 15:43, 881.00 ,127873,1,12220,93552,31,0,785,1283,1004,697,751,7598,3143,844,1169,838,996,10088,788,3973,1,1,0.386391,0.033557,0.080308,0.133536,0.278331,0.155372,0.032449,0.087105,0.0328,0.245852,0.662111,0.058135,0.050356,1,1
67603944,10/29/2029 7:48,12/6/2042 4:53,7/10/2040 22:30, 879.00 ,189296,1,16092,126046,41,0,1051,6467,2957,6626,18279,4892,1988,1091,1035,697,1828,1986,4480,9715,1,1,0.09343,0.032138,0.125285,0.0371,0.057641,0.546991,0.049359,0.184389,0.019199,0.290667,0.062137,0.096279,0.050791,1,1
67603266,10/7/2029 9:25,11/16/2042 3:15,6/23/2040 5:17, 876.00 ,30356,1,822,4537,25,0,156,2480,268,1544,181,4956,372,810,1445,560,3614,1495,4759,2795,1,1,0.12322,0.097959,0.026264,0.143016,0.035196,0.228536,0.043962,0.034947,0.031427,0.036396,0.042555,0.437657,0.024754,1,1
67603552,9/15/2029 11:02,10/27/2042 1:37,6/5/2040 12:04, 874.00 ,114538,1,21790,55924,18,0,1886,525,240,502,813,13953,3903,11237,1399,1300,777,653,11879,8028,1,1,0.048167,0.03838,0.048679,0.910409,0.34569,0.105501,0.138458,0.030674,0.083064,0.110457,0.06191,0.148209,0.139257,1,1
67603400,8/24/2029 12:39,9/16/2042 22:21,5/1/2040 1:38, 868.00 ,10336,1,1400,63,19,0,538,583,429,604,271,518,538,670,455,410,2054,583,878,1634,1,1,0.026947,0.123801,0.218148,0.049696,0.152175,0.031591,0.056107,0.046153,0.037502,0.029934,0.194696,0.050812,0.04109,1,1
67603302,8/2/2029 14:16,8/27/2042 20:43,4/13/2040 8:25, 866.00 ,189837,1,98729,75434,21,0,2163,5486,596,245,1348,4472,5813,753,465,338,1065,403,86360,4880,1,1,0.030315,0.050133,0.171,0.032118,0.029158,0.028803,0.103949,0.404368,0.205692,0.102753,0.486937,0.439237,0.14459,1,1
66507250,7/11/2029 15:53,7/18/2042 17:27,3/8/2040 21:59, 862.00 ,299197,1,213104,209315,53,0,374,2121,2664,847,1954,14616,41746,1370,711,560,1411,3166,10661,7482,1,1,0.064341,0.016137,0.113261,0.020538,0.016265,0.05664,0.030308,0.210382,0.032257,0.063972,0.231552,0.035706,0.028845,1,1
66507270,6/19/2029 17:30,6/28/2042 15:49,2/20/2040 4:46, 859.00 ,335900,1,282949,272318,137,0,411,1308,1239,9146,2899,4445,1490,8953,1139,711,12359,1271,11788,6067,1,1,0.029963,0.035377,0.050758,0.14913,0.063811,0.262357,0.037793,0.021954,0.05568,0.020115,0.084962,0.041525,0.068175,1,1
66507274,5/28/2029 19:07,6/8/2042 14:11,2/2/2040 11:33, 857.00 ,339118,1,167815,237223,137,0,7766,29652,553,455,452,1998,17090,33375,1231,713,921,637,1169,2944,1,1,0.011153,0.028653,0.060491,0.032027,0.02121,0.226417,0.033992,0.089769,0.173544,0.026249,0.124561,0.027515,0.016767,1,1
66507242,5/6/2029 20:44,10/10/2041 18:35,7/4/2039 20:57, 829.00 ,283129,1,41646,177378,65,0,1457,47109,19320,7391,4695,2976,2172,7367,967,7727,232,1028,699,845,1,1,0.025414,0.108106,0.119904,0.021884,0.054111,0.538078,0.133489,0.082111,0.083645,0.074274,0.076501,0.090556,0.318967,1,1
66507248,4/14/2029 22:21,8/31/2041 15:19,5/30/2039 10:31, 824.00 ,173577,1,16054,98739,188,0,378,1954,1005,21774,578,1321,531,8803,1975,24025,475,1652,5519,4779,1,1,0.056713,0.113387,0.050975,0.043417,0.092796,0.098815,0.459143,0.061266,0.041721,0.107317,0.121124,0.040573,0.03703,1,1
66507522,3/23/2029 23:58,7/22/2041 12:03,4/25/2039 0:05, 819.00 ,328852,1,256403,190448,572,0,410,13094,3023,14152,16745,21128,16243,9937,2322,1172,7154,7401,9929,15234,1,1,0.011687,0.032581,0.017828,0.019474,0.020278,0.018324,0.17749,0.3577,0.077038,0.032266,0.035587,0.084154,0.020621,1,1
66507258,3/2/2029 1:35,5/23/2041 7:09,3/2/2039 20:26, 813.00 ,94224,1,1996,61363,22,0,384,1215,533,1206,662,1163,2911,1778,4887,1513,2650,1533,7516,3596,1,1,0.203373,0.574543,0.087004,0.063737,0.095789,0.227498,0.475178,0.031738,0.032514,0.104601,0.040836,0.272159,0.041817,1,1
66507136,2/8/2029 3:12,4/13/2041 3:53,1/26/2039 10:00, 808.00 ,179987,1,29159,105694,43,3,235,669,493,744,953,3911,28506,1916,471,1099,1190,1092,31332,1620,1,1,0.030031,0.045518,0.077607,0.016752,0.044669,0.385163,0.129599,0.126123,0.032093,0.032038,0.072498,0.07549,0.034503,1,1
66507134,1/17/2029 4:49,11/23/2040 16:27,9/24/2038 9:29, 791.00 ,81600,1,11319,38257,6,0,243,981,671,610,1249,3614,724,8315,1620,386,3045,580,2584,17839,1,1,0.01518,0.547001,0.182682,0.236076,0.056698,0.084849,0.128527,0.033759,0.310508,0.032929,0.053256,0.16952,0.046261,1,1
66507216,12/26/2028 6:26,11/3/2040 14:49,9/6/2038 16:16, 789.00 ,104507,1,43509,36266,19,0,776,483,837,15735,651,1369,1079,7068,2129,405,4650,3163,21220,8581,1,1,0.025724,0.104693,0.017741,0.017597,0.059706,0.041496,0.043112,0.032548,0.031316,0.054499,0.109523,0.274678,0.099928,1,1
66507200,12/4/2028 8:03,9/4/2040 9:55,7/15/2038 12:37, 782.00 ,31521,1,30,0,2,0,23,456,484,2216,641,910,540,7407,461,174,1416,1172,14533,1069,1,1,0.028792,0.051691,0.045548,0.026306,0.030433,0.051007,0.184436,0.114418,0.118916,0.064087,0.024204,0.03054,0.050766,1,1
66507234,11/12/2028 9:40,7/6/2040 5:01,5/23/2038 8:58, 775.00 ,175454,1,469,152855,12,0,72,496,439,162,340,706,246,558,1823,879,371,507,14891,999,1,1,0.037145,0.023867,0.028143,0.10495,0.033921,0.029027,0.038765,0.031788,0.016166,0.041587,0.02014,0.025183,0.031793,1,1
66507160,10/21/2028 11:17,6/16/2040 3:23,5/5/2038 15:45, 773.00 ,343823,1,295991,125928,316,3,1206,5199,3258,65586,10877,31775,6284,8856,1731,5054,23987,9491,26492,17343,1,1,0.329538,0.311532,0.031636,0.032419,0.072975,0.101656,0.094824,0.626236,0.08181,0.062668,0.060902,0.132602,0.063862,1,1
66507262,9/29/2028 12:54,5/27/2040 1:45,4/17/2038 22:32, 771.00 ,176605,1,90387,107686,297,0,352,1345,1257,1254,759,2628,3423,8266,17317,1037,679,857,17093,11797,1,1,0.088885,0.534078,0.033044,0.091049,0.407538,0.020268,0.08256,0.034083,0.037124,0.015538,0.117085,0.039336,0.033991,1,1
66507228,9/7/2028 14:31,4/16/2040 22:29,3/13/2038 12:06, 765.00 ,184869,1,16033,133631,82,0,190,4861,2481,3608,1674,3734,8823,5482,2292,997,683,2497,12152,1644,1,1,0.065379,0.031384,0.247377,0.045512,0.065207,0.039569,0.031865,0.320274,0.03032,0.231785,0.069975,0.030669,0.564488,1,1
66507168,8/16/2028 16:08,3/27/2040 20:51,2/23/2038 18:53, 763.00 ,283667,1,271018,154933,137,22,1235,737,1788,1388,832,2760,52071,1222,21571,732,11853,724,30057,1348,1,1,0.027345,0.022681,0.075347,0.020797,0.425629,0.016044,0.206129,0.017054,0.015326,0.021632,0.019122,0.020245,0.016412,1,1
62898138,7/5/2057 6:31,7/10/2039 23:37,7/8/2037 11:04, 732.00 ,108439,1,0,53117,0,0,200,575,340,1011,350,8187,4315,4770,2362,229,2953,996,25854,3005,1,1,0.052407,0.082236,0.083444,0.061073,0.071714,0.029875,0.040064,0.029262,0.04165,0.018762,0.039278,0.076405,0.057323,1,1
62898178,5/22/2057 9:45,5/31/2039 20:21,6/3/2037 0:38, 727.00 ,110615,1,0,70703,0,4,205,471,493,524,312,1555,1163,11843,908,888,6951,9262,2125,1881,1,1,0.041363,0.031805,0.029858,0.023823,0.034804,0.035202,0.017134,0.017022,0.036058,0.016195,0.067215,0.042343,0.049094,1,1
62897718,4/30/2057 11:22,5/11/2039 18:43,5/16/2037 7:25, 725.00 ,213557,1,0,52546,0,0,658,931,820,685,24252,1834,5691,76391,2113,518,4093,889,36716,5291,1,1,0.044039,0.112768,0.503795,0.051191,0.012182,0.012395,0.090817,0.036056,0.050996,0.017166,0.10137,0.090191,0.017321,1,1
62898358,3/17/2057 14:36,4/1/2039 15:27,4/10/2037 20:59, 721.00 ,210979,1,0,69942,0,3,193,4903,1204,7972,1065,8816,4791,20145,7772,5970,16080,6063,34847,21044,1,1,0.015106,0.016592,0.043423,0.056903,0.02794,0.56295,0.513497,0.034935,0.087056,0.022897,0.028201,0.044787,0.055333,1,1
62898372,2/1/2057 17:50,2/20/2039 12:11,3/6/2037 10:33, 716.00 ,310183,1,0,186901,0,3,677,22365,34206,3361,6019,10525,5409,20604,4987,353,2449,8749,2101,1211,1,1,0.062493,0.044557,0.030335,0.018887,0.066023,0.029164,0.066875,0.516115,0.031502,0.033043,0.360801,0.344986,1.02356,1,1
62899452,1/10/2057 19:27,1/31/2039 10:33,2/16/2037 17:20, 714.00 ,16505,1,0,324,0,0,90,1337,865,758,598,3680,1354,859,1154,401,682,1251,2169,920,1,1,0.039185,0.036316,0.100717,0.205972,0.013743,0.040587,0.047443,0.046509,0.015475,0.03289,0.042287,0.071955,0.033727,1,1
62900268,11/27/2056 22:41,12/22/2038 7:17,1/12/2037 6:54, 709.00 ,284461,1,0,103498,0,0,992,4375,1971,2056,1129,3441,115723,3356,2698,1199,1466,1160,31891,9251,1,1,0.015284,0.015013,0.013923,0.019362,0.043006,0.014975,0.112602,0.033061,0.044114,0.034971,0.086075,0.023516,0.062397,1,1
62898690,11/6/2056 0:18,12/2/2038 5:39,12/25/2036 13:41, 707.00 ,24340,1,0,0,0,0,162,2933,540,245,635,2295,1526,912,1172,213,728,278,9719,2908,1,1,0.021064,0.062015,0.047632,0.02622,0.015307,0.035873,0.052114,0.014883,0.038255,0.063729,0.020243,0.025092,0.037744,1,1
62898240,6/27/2056 10:00,8/3/2038 19:51,9/10/2036 6:23, 692.00 ,176805,1,0,73467,0,4,137,915,337,1630,493,1150,3742,762,2517,3722,2945,77751,4760,1896,1,1,0.037493,0.035179,0.040285,0.043522,0.038319,0.033129,0.037931,0.045389,0.039306,0.071525,0.247974,0.037415,0.051082,1,1
62898196,6/5/2056 11:37,7/14/2038 18:13,8/23/2036 13:10, 690.00 ,212823,1,0,101401,0,10,124,3759,22753,13198,6724,15971,26449,3419,1801,278,1567,2172,8820,4302,1,1,0.027679,0.040277,0.031595,0.055277,0.044996,0.038118,0.049858,0.047592,0.069663,0.036707,0.025468,0.028339,0.036961,1,1
62898062,5/14/2056 13:14,6/24/2038 16:35,8/5/2036 19:57, 688.00 ,200114,1,0,165064,0,0,115,2140,593,346,500,4960,508,1335,4103,499,8181,1177,8773,1728,1,1,0.065252,0.032013,0.03822,0.055866,0.032545,0.034411,0.047492,0.017114,0.03425,0.015064,0.027204,0.143304,0.058086,1,1
62897984,3/31/2056 16:28,5/15/2038 13:19,7/1/2036 9:31, 683.00 ,79659,1,0,51187,0,0,137,420,202,927,885,1432,866,3895,1337,239,2817,3245,7108,4300,1,1,0.066931,0.037997,0.037289,0.188828,0.018581,0.045874,0.032515,0.045396,0.035228,0.090348,0.090719,0.048454,0.041423,1,1
62898272,3/9/2056 18:05,4/25/2038 11:41,6/13/2036 16:18, 681.00 ,343382,1,0,59570,0,0,557,40524,2148,2575,117855,32151,1042,4196,2196,1266,16565,1979,35973,24290,1,1,0.066685,0.054317,0.047848,0.031143,0.059845,0.053305,0.088164,0.338778,0.043549,0.037782,0.080454,0.097184,0.089424,1,1
55747816,5/1/2034 6:33,4/5/2038 10:03,5/26/2036 23:05, 679.00 ,275236,1,194912,79644,18,0,81,54661,39424,76813,3350,2646,537,2313,1350,568,3267,1860,2033,6466,1,1,0.074427,0.029434,0.032311,0.035622,0.032244,0.037752,0.15953,0.033681,0.031832,0.080013,0.0379,0.038447,0.035176,1,1
55747518,4/9/2034 8:10,2/4/2038 5:09,4/3/2036 19:26, 672.00 ,142765,1,102607,20552,60,0,1445,3777,22587,416,1127,1484,721,2166,746,415,1636,1772,13168,70206,1,1,0.011586,0.015012,0.014284,0.013002,0.011807,0.012266,0.015598,0.013648,0.01449,0.014387,0.018751,0.020784,0.016008,1,1
55747776,3/18/2034 9:47,12/26/2037 1:53,2/28/2036 9:00, 667.00 ,281542,1,87268,227810,11,0,151,686,534,1396,846,1280,11147,1016,1120,4757,20280,766,612,8912,1,1,0.035542,0.030285,0.029232,0.030554,0.240438,0.028951,0.042537,0.038167,0.034266,0.032903,0.052452,0.040728,0.511242,1,1
55748342,7/25/2028 17:45,11/15/2037 22:37,1/23/2036 22:34, 662.00 ,250336,1,83361,198605,258,0,1439,6681,1009,896,1498,4297,6548,2915,2016,651,13157,711,3443,6410,1,1,0.031297,0.037743,0.175767,0.032784,0.029675,0.036628,0.035993,0.032513,0.043123,0.035409,0.042659,0.038349,0.033624,1,1
55747774,2/24/2034 11:24,10/26/2037 20:59,1/6/2036 5:21, 659.00 ,261032,1,108093,119537,58,0,132,15081,2785,446,670,55569,16301,2432,1351,5682,23101,966,5963,10980,1,1,0.01436,0.093548,0.029412,0.031152,0.095271,0.012199,0.016149,0.019834,0.034961,0.033342,0.03605,0.039396,0.03409,1,1
55747772,2/2/2034 13:01,10/6/2037 19:21,12/19/2035 12:08, 657.00 ,290853,1,112223,246249,147,0,800,1872,557,606,678,2049,4384,924,2743,3119,398,1077,2108,18637,1,1,0.118087,0.036271,0.03278,0.036038,0.017486,0.034289,0.018886,0.240005,0.031917,0.079281,0.052094,0.041196,0.033328,1,1
55747802,1/11/2034 14:38,8/27/2037 16:05,11/14/2035 1:42, 652.00 ,329944,1,171858,273986,211,0,1031,4370,4211,1945,810,12378,3472,1859,2065,938,1979,2550,10534,7573,1,1,0.029416,0.036603,0.035268,0.039194,0.037123,0.034718,0.11859,0.032922,0.031544,0.031711,0.050749,0.150667,0.145912,1,1
56028110,7/3/2028 19:22,8/7/2037 14:27,10/27/2035 8:29, 650.00 ,3130,1,0,0,0,0,123,62,46,134,76,30,882,1153,38,28,32,254,169,48,1,1,0.029227,0.124828,0.04645,0.037325,0.037862,0.038259,0.045445,0.036032,0.030475,0.037519,0.033475,0.043614,0.030941,1,1
55747766,12/20/2033 16:15,7/18/2037 12:49,10/9/2035 15:16, 648.00 ,269023,1,65205,244646,3,0,125,1028,641,2724,3643,4590,2292,3056,1993,359,417,634,875,1760,1,1,0.035879,0.088533,0.030843,0.036596,0.038112,0.035893,0.039674,0.039035,0.044716,0.037561,0.038592,0.039389,0.039055,1,1
55747768,11/28/2033 17:52,6/28/2037 11:11,9/21/2035 22:03, 646.00 ,84796,1,2323,38303,10,0,133,4504,363,1346,461,3251,1932,2515,1930,575,1086,1070,26045,1156,1,1,0.030042,0.033103,0.030485,0.091669,0.028835,0.030518,0.032665,0.034721,0.041806,0.033301,0.04722,0.04147,0.038012,1,1
55747764,11/6/2033 19:29,5/19/2037 7:55,8/17/2035 11:37, 641.00 ,296817,1,226717,227292,108,0,121,17779,4956,1232,6474,9095,1511,482,1328,2168,4214,1651,11728,6559,1,1,0.032257,0.082627,0.028901,0.033974,0.091811,0.015137,0.087128,0.094514,0.036832,0.035514,0.042371,0.043496,0.036073,1,1
55747820,6/11/2028 20:59,4/29/2037 6:17,7/30/2035 18:24, 639.00 ,276313,1,23270,242265,32,0,700,9023,545,495,1210,1761,3382,1361,984,1152,5086,3270,345,2976,1,1,0.028675,0.033358,0.113519,0.057691,0.03728,0.031673,0.035186,0.035271,0.033585,0.035799,0.035222,0.162348,0.037118,1,1
52567776,10/15/2033 21:06,4/9/2037 4:39,7/13/2035 1:11, 636.00 ,110307,1,0,93371,0,0,64,901,326,1700,3059,641,386,513,2636,1020,1243,578,2363,1344,1,1,0.030396,0.029062,0.032849,0.029335,0.031118,0.036366,0.014816,0.032726,0.034441,0.030702,0.037853,0.040042,0.030993,1,1
52567810,9/23/2033 22:43,2/28/2037 1:23,6/7/2035 14:45, 632.00 ,130203,1,64480,47888,324,0,634,2005,1179,3740,1675,10011,25029,10733,7040,929,6382,3839,4467,2861,1,1,0.010296,0.018038,0.017358,0.033153,0.027552,0.035364,0.083812,0.035521,0.034766,0.019778,0.020412,0.025461,0.01496,1,1
52567774,9/2/2033 0:20,1/18/2037 22:07,5/3/2035 4:19, 626.00 ,191261,1,81042,72324,66,0,92,679,285,1594,2114,7432,3926,20652,53319,1072,15265,460,4876,5516,1,1,0.02807,0.030257,0.026388,0.031347,0.012752,0.190276,0.019659,0.033561,0.035729,0.029124,0.016831,0.036824,0.024143,1,1
52567808,8/11/2033 1:57,12/9/2036 18:51,3/28/2035 17:53, 622.00 ,185501,1,121,163341,1,0,173,6755,1263,1275,676,1372,594,1111,723,393,3390,381,2596,1202,1,1,0.031045,0.013845,0.011453,0.032635,0.031743,0.032732,0.02984,0.033928,0.013305,0.033432,0.016141,0.020139,0.014377,1,1
52567698,7/20/2033 3:34,10/10/2036 13:57,2/3/2035 14:14, 615.00 ,281190,1,4749,238320,20,0,135,902,582,406,1957,2670,793,763,911,541,9458,1404,15291,2207,1,1,0.029783,0.033981,0.040139,0.028258,0.03628,0.033585,0.035302,0.0368,0.030242,0.029909,0.041998,0.040433,0.035564,1,1
52567770,6/28/2033 5:11,9/20/2036 12:19,1/16/2035 21:01, 613.00 ,108892,1,15584,78231,55,0,193,736,347,310,488,500,925,1775,872,530,223,232,3811,19652,1,1,0.026646,0.028282,0.026569,0.02999,0.033709,0.030793,0.032459,0.03063,0.031075,0.032481,0.031584,0.040707,0.030889,1,1
52567706,6/6/2033 6:48,8/11/2036 9:03,12/12/2034 10:35, 608.00 ,86287,1,58749,45383,29,0,247,498,559,1177,848,791,858,1151,251,4953,317,1967,26430,822,1,1,0.033556,0.031803,0.027027,0.40934,0.029273,0.031088,0.030286,0.031008,0.03117,0.031091,0.03527,0.042604,0.033708,1,1
52567710,5/15/2033 8:25,6/12/2036 4:09,10/20/2034 6:56, 601.00 ,352149,1,59253,238351,110,19,464,3054,1468,11616,1067,7164,2484,1151,10308,2957,253,9203,53496,8012,1,1,0.027224,0.031838,0.031482,0.033121,0.027899,0.030536,0.042336,0.123669,0.031245,0.121212,0.044514,0.046587,0.037678,1,1
52567702,4/23/2033 10:02,5/23/2036 2:31,10/2/2034 13:43, 599.00 ,206315,1,5201,135405,25,0,738,3486,2438,5021,7974,25274,1063,5467,2596,1337,2927,7278,1536,3692,1,1,0.030126,0.119693,0.033742,0.03695,0.029291,0.031948,0.074139,0.117428,0.032564,0.039953,0.039973,0.034041,0.030989,1,1
52567754,4/1/2033 11:39,5/3/2036 0:53,9/14/2034 20:30, 597.00 ,347807,1,234485,154990,54,0,197,3232,1663,1659,707,27544,636,1792,3141,422,927,1906,33339,115618,1,1,0.011867,0.027952,0.028565,0.037466,0.029685,0.027782,0.015235,0.033458,0.031133,0.031589,0.036495,0.037436,0.030106,1,1
52567708,3/10/2033 13:16,4/12/2036 23:15,8/28/2034 3:17, 593.00 ,421797,1,60447,198706,62,0,103,357,219,292,159,18873,385,470,2250,173,90,427,194183,1837,1,1,0.025931,0.282562,0.029378,0.029277,0.129102,0.031215,0.01487,0.014144,0.030434,0.033531,0.033123,0.021466,0.034559,1,1
52567764,2/16/2033 14:53,3/23/2036 21:37,8/10/2034 10:04, 591.00 ,120626,1,20999,71238,128,0,277,1102,587,4686,3987,5069,2274,1852,3455,681,2941,931,3560,17685,1,1,0.010765,0.104963,0.030628,0.037072,0.028378,0.033919,0.031321,0.014199,0.037944,0.031328,0.035199,0.02486,0.030978,1,1
52567866,1/25/2033 16:30,3/3/2036 19:59,7/23/2034 16:51, 589.00 ,417994,1,43536,375566,37,0,383,12067,8798,3412,2632,3711,2768,5229,1528,314,184,220,493,487,1,1,0.035855,0.014406,0.033459,0.166667,0.028275,0.029538,0.081596,0.031603,0.033971,0.035074,0.017014,0.084396,0.036811,1,1
52144596,1/3/2033 18:07,1/23/2036 16:43,6/18/2034 6:25, 584.00 ,357585,1,12806,300896,77,0,244,2147,675,3887,3660,3225,747,1651,2081,2793,4312,2621,24182,3677,1,1,0.011818,0.014717,0.013915,0.016964,0.023651,0.013996,0.015616,0.018682,0.014987,0.016642,0.033992,0.03718,0.018837,1,1
52144360,12/12/2032 19:44,1/3/2036 15:05,5/31/2034 13:12, 582.00 ,91673,1,66114,66714,170,0,219,960,537,2348,786,1361,416,666,762,296,324,889,14571,770,1,1,0.030194,0.033682,0.026825,0.06087,0.074695,0.032666,0.091895,0.036053,0.028579,0.029354,0.031966,0.242385,0.03506,1,1
52144340,11/20/2032 21:21,12/14/2035 13:27,5/13/2034 19:59, 580.00 ,333856,1,13337,272304,61,0,478,505,397,792,3285,5476,635,2287,1735,18605,10255,234,7221,8803,1,1,0.02613,0.015976,0.035192,0.014061,0.021611,0.079711,0.121376,0.03529,0.029775,0.022114,0.03402,0.021159,0.015972,1,1
52144376,10/29/2032 22:58,11/24/2035 11:49,4/26/2034 2:46, 577.00 ,356199,1,3141,331481,17,0,63,474,742,391,816,874,1651,1959,1655,323,6939,698,6024,1580,1,1,0.012664,0.038695,0.031056,0.015173,0.011037,0.015611,0.026208,0.016257,0.014606,0.020391,0.017538,0.049507,0.019542,1,1
52144402,10/8/2032 0:35,11/4/2035 10:11,4/8/2034 9:33, 575.00 ,77875,1,22,51770,1,0,12,4505,514,3461,868,2045,2588,679,499,353,4505,1141,3297,1250,1,1,0.010242,0.034554,0.094386,0.030123,0.028167,0.013869,0.111363,0.01425,0.030165,0.033624,0.047274,0.021415,0.031673,1,1
52144322,9/16/2032 2:12,9/25/2035 6:55,3/3/2034 23:07, 571.00 ,269846,1,152661,203449,54,0,166,1852,824,2357,2476,2823,12688,22170,8020,350,3114,2549,3131,2816,1,1,0.028157,0.102701,0.028092,0.035005,0.029032,0.030491,0.01554,0.02196,0.033691,0.030969,0.034443,0.038443,0.030661,1,1
52144498,8/25/2032 3:49,8/16/2035 3:39,1/27/2034 12:41, 566.00 ,336194,1,792,311521,6,1,2570,1519,1399,1499,981,1093,634,5080,1719,458,434,1063,2758,2878,1,1,0.026923,0.031634,0.026443,0.03483,0.032028,0.124529,0.030861,0.030543,0.032801,0.031033,0.034015,0.040968,0.033488,1,1
52144312,8/3/2032 5:26,7/27/2035 2:01,1/9/2034 19:28, 564.00 ,425527,1,16220,402114,146,0,130,859,618,1063,585,2549,437,2465,1542,355,474,6836,2111,3142,1,1,0.032819,0.029597,0.031596,0.032859,0.029172,0.032199,0.033296,0.031221,0.032465,0.032369,0.044,0.046846,0.034434,1,1
52144366,7/12/2032 7:03,6/16/2035 22:45,12/5/2033 9:02, 558.00 ,244298,1,213504,168264,45,0,1015,1279,817,363,1047,904,8143,15987,1245,509,692,1735,26238,3928,1,1,0.032279,0.037408,0.061257,0.092407,0.027577,0.036638,0.033208,0.037449,0.036406,0.030829,0.12708,0.13491,0.039002,1,1
52144318,6/20/2032 8:40,5/27/2035 21:07,11/17/2033 15:49, 556.00 ,431827,1,98311,365670,72,0,346,2663,538,8720,1327,3339,973,12463,9377,5064,3713,3000,7365,6888,1,1,0.010907,0.073714,0.028523,0.015851,0.032592,0.030005,0.044495,0.039309,0.196531,0.033955,0.036121,0.041235,0.034468,1,1
52144332,5/29/2032 10:17,5/7/2035 19:29,10/30/2033 22:36, 554.00 ,15267,1,2940,0,20,0,172,860,450,3121,411,1306,535,659,607,260,153,465,4826,1403,1,1,0.030473,0.030178,0.033871,0.033948,0.081726,0.030842,0.04488,0.031615,0.034501,0.083422,0.043284,0.048589,0.032121,1,1
52227912,5/7/2032 11:54,4/17/2035 17:51,10/13/2033 5:23, 551.00 ,362789,1,103385,205978,150,0,9838,14006,6950,10770,5028,7350,4388,33135,5336,36374,2621,1705,6300,7618,1,1,0.028652,0.029202,0.080152,0.035703,0.045286,0.037891,0.023145,0.037827,0.088941,0.015852,0.037296,0.058955,0.033946,1,1
52144168,4/15/2032 13:31,3/28/2035 16:13,9/25/2033 12:10, 549.00 ,330986,1,25727,283305,110,3,355,559,373,12964,1012,1527,10538,1689,2566,279,665,357,14131,528,1,1,0.028095,0.029531,0.030346,0.039001,0.033339,0.032126,0.032566,0.01683,0.03114,0.03111,0.04234,0.019231,0.040784,1,1
52144316,3/24/2032 15:08,3/8/2035 14:35,9/7/2033 18:57, 547.00 ,411724,1,36402,338727,70,0,1552,14545,13986,1344,3008,2618,2443,2469,4358,910,2105,1800,4174,13059,1,1,0.014801,0.029542,0.026123,0.034222,0.634518,0.014186,0.043031,0.013846,0.03167,0.031644,0.039581,0.041336,0.020368,1,1
52144350,3/2/2032 16:45,2/16/2035 12:57,8/21/2033 1:44, 544.00 ,354508,1,16268,232720,68,0,62,7774,21409,1298,1620,17407,1374,11580,22326,641,1324,1930,28048,4184,1,1,0.026595,0.030344,0.028347,0.038287,0.032673,0.031141,0.043707,0.041015,0.043187,0.034924,0.037412,0.042247,0.032681,1,1
